gfid,datenum,date,ndvi
52096,133,2021-03-02,0.866
52096,134,2021-03-03,0.864
52096,135,2021-03-04,0.861
52096,136,2021-03-05,0.857
52096,137,2021-03-06,0.853
52096,138,2021-03-07,0.849
52096,139,2021-03-08,0.844
52096,140,2021-03-09,0.839
52096,141,2021-03-10,0.834
52096,142,2021-03-11,0.828
52096,143,2021-03-12,0.821
52096,144,2021-03-13,0.812
52096,145,2021-03-14,0.801
52096,146,2021-03-15,0.788
52096,147,2021-03-16,0.772
52096,148,2021-03-17,0.753
52096,149,2021-03-18,0.73
52096,150,2021-03-19,0.703
52096,151,2021-03-20,0.673
52096,152,2021-03-21,0.639
52096,153,2021-03-22,0.602
52096,154,2021-03-23,0.564
52096,155,2021-03-24,0.524
52096,156,2021-03-25,0.486
52096,157,2021-03-26,0.45
52096,158,2021-03-27,0.417
52096,159,2021-03-28,0.386
52096,160,2021-03-29,0.361
52096,161,2021-03-30,0.339
52096,162,2021-03-31,0.321
52096,163,2021-04-01,0.307
52096,164,2021-04-02,0.295
52096,165,2021-04-03,0.286
52096,166,2021-04-04,0.278
52096,167,2021-04-05,0.27
52096,168,2021-04-06,0.262
52096,169,2021-04-07,0.254
52096,170,2021-04-08,0.245
52096,171,2021-04-09,0.235
52096,172,2021-04-10,0.225
52096,173,2021-04-11,0.215
52096,174,2021-04-12,0.206
52096,175,2021-04-13,0.197
52096,176,2021-04-14,0.189
52096,177,2021-04-15,0.181
52096,178,2021-04-16,0.174
52096,179,2021-04-17,0.166
52096,180,2021-04-18,0.159
52096,181,2021-04-19,0.151
52096,182,2021-04-20,0.144
52096,183,2021-04-21,0.137
52096,184,2021-04-22,0.131
52096,185,2021-04-23,0.124
52096,186,2021-04-24,0.118
52096,187,2021-04-25,0.112
52096,188,2021-04-26,0.107
52096,189,2021-04-27,0.101
52096,190,2021-04-28,0.097
52096,191,2021-04-29,0.092
52096,192,2021-04-30,0.088
52096,193,2021-05-01,0.084
52096,194,2021-05-02,0.08
52096,195,2021-05-03,0.077
52096,196,2021-05-04,0.075
52096,197,2021-05-05,0.073
52096,198,2021-05-06,0.071
52096,199,2021-05-07,0.07
52096,200,2021-05-08,0.069
52096,201,2021-05-09,0.069
52097,0,2020-10-20,0.594
52097,1,2020-10-21,0.586
52097,2,2020-10-22,0.58
52097,3,2020-10-23,0.574
52097,4,2020-10-24,0.571
52097,5,2020-10-25,0.569
52097,6,2020-10-26,0.569
52097,7,2020-10-27,0.569
52097,8,2020-10-28,0.569
52097,9,2020-10-29,0.569
52097,10,2020-10-30,0.569
52097,11,2020-10-31,0.569
52097,12,2020-11-01,0.568
52097,13,2020-11-02,0.568
52097,14,2020-11-03,0.568
52097,15,2020-11-04,0.567
52097,16,2020-11-05,0.567
52097,17,2020-11-06,0.566
52097,18,2020-11-07,0.565
52097,19,2020-11-08,0.564
52097,20,2020-11-09,0.563
52097,21,2020-11-10,0.561
52097,22,2020-11-11,0.56
52097,23,2020-11-12,0.558
52097,24,2020-11-13,0.556
52097,25,2020-11-14,0.554
52097,26,2020-11-15,0.552
52097,27,2020-11-16,0.549
52097,28,2020-11-17,0.543
52097,29,2020-11-18,0.533
52097,30,2020-11-19,0.519
52097,31,2020-11-20,0.5
52097,32,2020-11-21,0.476
52097,33,2020-11-22,0.448
52097,34,2020-11-23,0.416
52097,35,2020-11-24,0.382
52097,36,2020-11-25,0.347
52097,37,2020-11-26,0.312
52097,38,2020-11-27,0.279
52097,39,2020-11-28,0.248
52097,40,2020-11-29,0.221
52097,41,2020-11-30,0.199
52097,42,2020-12-01,0.182
52097,43,2020-12-02,0.17
52097,44,2020-12-03,0.163
52097,45,2020-12-04,0.16
52097,46,2020-12-05,0.159
52097,47,2020-12-06,0.159
52097,48,2020-12-07,0.16
52097,49,2020-12-08,0.161
52097,50,2020-12-09,0.162
52097,51,2020-12-10,0.164
52097,52,2020-12-11,0.166
52097,53,2020-12-12,0.169
52097,54,2020-12-13,0.173
52097,55,2020-12-14,0.177
52097,56,2020-12-15,0.182
52097,57,2020-12-16,0.187
52097,58,2020-12-17,0.193
52097,59,2020-12-18,0.2
52097,60,2020-12-19,0.207
52097,61,2020-12-20,0.214
52097,62,2020-12-21,0.222
52097,63,2020-12-22,0.231
52097,64,2020-12-23,0.24
52097,65,2020-12-24,0.249
52097,66,2020-12-25,0.259
52097,67,2020-12-26,0.27
52097,68,2020-12-27,0.281
52097,69,2020-12-28,0.293
52097,70,2020-12-29,0.306
52097,71,2020-12-30,0.318
52097,72,2020-12-31,0.332
52097,73,2021-01-01,0.345
52097,74,2021-01-02,0.359
52097,75,2021-01-03,0.374
52097,76,2021-01-04,0.388
52097,77,2021-01-05,0.403
52097,78,2021-01-06,0.418
52097,79,2021-01-07,0.433
52097,80,2021-01-08,0.448
52097,81,2021-01-09,0.464
52097,82,2021-01-10,0.479
52097,83,2021-01-11,0.494
52097,84,2021-01-12,0.509
52097,85,2021-01-13,0.524
52097,86,2021-01-14,0.539
52097,87,2021-01-15,0.554
52097,88,2021-01-16,0.568
52097,89,2021-01-17,0.582
52097,90,2021-01-18,0.596
52097,91,2021-01-19,0.609
52097,92,2021-01-20,0.622
52097,93,2021-01-21,0.635
52097,94,2021-01-22,0.647
52097,95,2021-01-23,0.659
52097,96,2021-01-24,0.669
52097,97,2021-01-25,0.68
52097,98,2021-01-26,0.689
52097,99,2021-01-27,0.698
52097,100,2021-01-28,0.707
52097,101,2021-01-29,0.714
52097,102,2021-01-30,0.722
52097,103,2021-01-31,0.728
52097,104,2021-02-01,0.735
52097,105,2021-02-02,0.741
52097,106,2021-02-03,0.747
52097,107,2021-02-04,0.752
52097,108,2021-02-05,0.758
52097,109,2021-02-06,0.763
52097,110,2021-02-07,0.768
52097,111,2021-02-08,0.773
52097,112,2021-02-09,0.778
52097,113,2021-02-10,0.783
52097,114,2021-02-11,0.787
52097,115,2021-02-12,0.792
52097,116,2021-02-13,0.796
52097,117,2021-02-14,0.8
52097,118,2021-02-15,0.804
52097,119,2021-02-16,0.808
52097,120,2021-02-17,0.812
52097,121,2021-02-18,0.817
52097,122,2021-02-19,0.821
52097,123,2021-02-20,0.827
52097,124,2021-02-21,0.833
52097,125,2021-02-22,0.84
52097,126,2021-02-23,0.846
52097,127,2021-02-24,0.852
52097,128,2021-02-25,0.858
52097,129,2021-02-26,0.863
52097,130,2021-02-27,0.868
52097,131,2021-02-28,0.871
52097,132,2021-03-01,0.875
52097,133,2021-03-02,0.877
52097,134,2021-03-03,0.878
52097,135,2021-03-04,0.879
52097,136,2021-03-05,0.878
52097,137,2021-03-06,0.877
52097,138,2021-03-07,0.876
52097,139,2021-03-08,0.875
52097,140,2021-03-09,0.874
52097,141,2021-03-10,0.873
52097,142,2021-03-11,0.872
52097,143,2021-03-12,0.871
52097,144,2021-03-13,0.869
52097,145,2021-03-14,0.868
52097,146,2021-03-15,0.867
52097,147,2021-03-16,0.866
52097,148,2021-03-17,0.864
52097,149,2021-03-18,0.861
52097,150,2021-03-19,0.858
52097,151,2021-03-20,0.855
52097,152,2021-03-21,0.85
52097,153,2021-03-22,0.844
52097,154,2021-03-23,0.836
52097,155,2021-03-24,0.828
52097,156,2021-03-25,0.817
52097,157,2021-03-26,0.804
52097,158,2021-03-27,0.787
52097,159,2021-03-28,0.766
52097,160,2021-03-29,0.741
52097,161,2021-03-30,0.713
52097,162,2021-03-31,0.681
52097,163,2021-04-01,0.647
52097,164,2021-04-02,0.61
52097,165,2021-04-03,0.571
52097,166,2021-04-04,0.531
52097,167,2021-04-05,0.489
52097,168,2021-04-06,0.448
52097,169,2021-04-07,0.408
52097,170,2021-04-08,0.371
52097,171,2021-04-09,0.338
52097,172,2021-04-10,0.31
52097,173,2021-04-11,0.285
52097,174,2021-04-12,0.264
52097,175,2021-04-13,0.247
52097,176,2021-04-14,0.234
52097,177,2021-04-15,0.223
52097,178,2021-04-16,0.214
52097,179,2021-04-17,0.208
52097,180,2021-04-18,0.204
52097,181,2021-04-19,0.201
52097,182,2021-04-20,0.198
52097,183,2021-04-21,0.195
52097,184,2021-04-22,0.19
52097,185,2021-04-23,0.185
52097,186,2021-04-24,0.18
52097,187,2021-04-25,0.174
52097,188,2021-04-26,0.168
52097,189,2021-04-27,0.161
52097,190,2021-04-28,0.155
52097,191,2021-04-29,0.148
52097,192,2021-04-30,0.142
52097,193,2021-05-01,0.136
52097,194,2021-05-02,0.13
52097,195,2021-05-03,0.125
52097,196,2021-05-04,0.12
52097,197,2021-05-05,0.115
52097,198,2021-05-06,0.112
52097,199,2021-05-07,0.109
52097,200,2021-05-08,0.106
52097,201,2021-05-09,0.105
52097,202,2021-05-10,0.104
52098,0,2020-10-20,0.599
52098,1,2020-10-21,0.592
52098,2,2020-10-22,0.586
52098,3,2020-10-23,0.582
52098,4,2020-10-24,0.58
52098,5,2020-10-25,0.58
52098,6,2020-10-26,0.582
52098,7,2020-10-27,0.584
52098,8,2020-10-28,0.586
52098,9,2020-10-29,0.588
52098,10,2020-10-30,0.589
52098,11,2020-10-31,0.59
52098,12,2020-11-01,0.591
52098,13,2020-11-02,0.592
52098,14,2020-11-03,0.592
52098,15,2020-11-04,0.591
52098,16,2020-11-05,0.59
52098,17,2020-11-06,0.589
52098,18,2020-11-07,0.588
52098,19,2020-11-08,0.587
52098,20,2020-11-09,0.585
52098,21,2020-11-10,0.584
52098,22,2020-11-11,0.582
52098,23,2020-11-12,0.58
52098,24,2020-11-13,0.577
52098,25,2020-11-14,0.575
52098,26,2020-11-15,0.572
52098,27,2020-11-16,0.568
52098,28,2020-11-17,0.562
52098,29,2020-11-18,0.552
52098,30,2020-11-19,0.538
52098,31,2020-11-20,0.519
52098,32,2020-11-21,0.496
52098,33,2020-11-22,0.469
52098,34,2020-11-23,0.438
52098,35,2020-11-24,0.405
52098,36,2020-11-25,0.37
52098,37,2020-11-26,0.336
52098,38,2020-11-27,0.303
52098,39,2020-11-28,0.272
52098,40,2020-11-29,0.244
52098,41,2020-11-30,0.221
52098,42,2020-12-01,0.203
52098,43,2020-12-02,0.189
52098,44,2020-12-03,0.179
52098,45,2020-12-04,0.173
52098,46,2020-12-05,0.17
52098,47,2020-12-06,0.168
52098,48,2020-12-07,0.167
52098,49,2020-12-08,0.166
52098,50,2020-12-09,0.167
52098,51,2020-12-10,0.168
52098,52,2020-12-11,0.17
52098,53,2020-12-12,0.174
52098,54,2020-12-13,0.178
52098,55,2020-12-14,0.183
52098,56,2020-12-15,0.189
52098,57,2020-12-16,0.196
52098,58,2020-12-17,0.204
52098,59,2020-12-18,0.212
52098,60,2020-12-19,0.221
52098,61,2020-12-20,0.23
52098,62,2020-12-21,0.239
52098,63,2020-12-22,0.249
52098,64,2020-12-23,0.26
52098,65,2020-12-24,0.27
52098,66,2020-12-25,0.281
52098,67,2020-12-26,0.293
52098,68,2020-12-27,0.305
52098,69,2020-12-28,0.318
52098,70,2020-12-29,0.331
52098,71,2020-12-30,0.344
52098,72,2020-12-31,0.358
52098,73,2021-01-01,0.372
52098,74,2021-01-02,0.387
52098,75,2021-01-03,0.401
52098,76,2021-01-04,0.416
52098,77,2021-01-05,0.431
52098,78,2021-01-06,0.446
52098,79,2021-01-07,0.461
52098,80,2021-01-08,0.477
52098,81,2021-01-09,0.492
52098,82,2021-01-10,0.507
52098,83,2021-01-11,0.522
52098,84,2021-01-12,0.536
52098,85,2021-01-13,0.551
52098,86,2021-01-14,0.565
52098,87,2021-01-15,0.579
52098,88,2021-01-16,0.593
52098,89,2021-01-17,0.607
52098,90,2021-01-18,0.62
52098,91,2021-01-19,0.632
52098,92,2021-01-20,0.644
52098,93,2021-01-21,0.656
52098,94,2021-01-22,0.667
52098,95,2021-01-23,0.677
52098,96,2021-01-24,0.687
52098,97,2021-01-25,0.695
52098,98,2021-01-26,0.704
52098,99,2021-01-27,0.711
52098,100,2021-01-28,0.718
52098,101,2021-01-29,0.724
52098,102,2021-01-30,0.73
52098,103,2021-01-31,0.735
52098,104,2021-02-01,0.74
52098,105,2021-02-02,0.745
52098,106,2021-02-03,0.749
52098,107,2021-02-04,0.753
52098,108,2021-02-05,0.757
52098,109,2021-02-06,0.761
52098,110,2021-02-07,0.765
52098,111,2021-02-08,0.77
52098,112,2021-02-09,0.774
52098,113,2021-02-10,0.778
52098,114,2021-02-11,0.782
52098,115,2021-02-12,0.787
52098,116,2021-02-13,0.791
52098,117,2021-02-14,0.796
52098,118,2021-02-15,0.801
52098,119,2021-02-16,0.805
52098,120,2021-02-17,0.81
52098,121,2021-02-18,0.815
52098,122,2021-02-19,0.821
52098,123,2021-02-20,0.826
52098,124,2021-02-21,0.832
52098,125,2021-02-22,0.839
52098,126,2021-02-23,0.845
52098,127,2021-02-24,0.85
52098,128,2021-02-25,0.856
52098,129,2021-02-26,0.86
52098,130,2021-02-27,0.865
52098,131,2021-02-28,0.868
52098,132,2021-03-01,0.871
52098,133,2021-03-02,0.874
52098,134,2021-03-03,0.875
52098,135,2021-03-04,0.876
52098,136,2021-03-05,0.876
52098,137,2021-03-06,0.875
52098,138,2021-03-07,0.875
52098,139,2021-03-08,0.875
52098,140,2021-03-09,0.874
52098,141,2021-03-10,0.874
52098,142,2021-03-11,0.873
52098,143,2021-03-12,0.873
52098,144,2021-03-13,0.872
52098,145,2021-03-14,0.872
52098,146,2021-03-15,0.871
52098,147,2021-03-16,0.871
52098,148,2021-03-17,0.87
52098,149,2021-03-18,0.868
52098,150,2021-03-19,0.866
52098,151,2021-03-20,0.863
52098,152,2021-03-21,0.858
52098,153,2021-03-22,0.852
52098,154,2021-03-23,0.845
52098,155,2021-03-24,0.837
52098,156,2021-03-25,0.827
52098,157,2021-03-26,0.814
52098,158,2021-03-27,0.797
52098,159,2021-03-28,0.776
52098,160,2021-03-29,0.751
52098,161,2021-03-30,0.723
52098,162,2021-03-31,0.692
52098,163,2021-04-01,0.658
52098,164,2021-04-02,0.621
52098,165,2021-04-03,0.583
52098,166,2021-04-04,0.543
52098,167,2021-04-05,0.502
52098,168,2021-04-06,0.461
52098,169,2021-04-07,0.421
52098,170,2021-04-08,0.383
52098,171,2021-04-09,0.35
52098,172,2021-04-10,0.321
52098,173,2021-04-11,0.297
52098,174,2021-04-12,0.275
52098,175,2021-04-13,0.258
52098,176,2021-04-14,0.244
52098,177,2021-04-15,0.233
52098,178,2021-04-16,0.225
52098,179,2021-04-17,0.219
52098,180,2021-04-18,0.215
52098,181,2021-04-19,0.212
52098,182,2021-04-20,0.21
52098,183,2021-04-21,0.206
52098,184,2021-04-22,0.202
52098,185,2021-04-23,0.197
52098,186,2021-04-24,0.191
52098,187,2021-04-25,0.185
52098,188,2021-04-26,0.178
52098,189,2021-04-27,0.171
52098,190,2021-04-28,0.164
52098,191,2021-04-29,0.157
52098,192,2021-04-30,0.15
52098,193,2021-05-01,0.143
52098,194,2021-05-02,0.137
52098,195,2021-05-03,0.131
52098,196,2021-05-04,0.126
52098,197,2021-05-05,0.122
52098,198,2021-05-06,0.118
52098,199,2021-05-07,0.115
52098,200,2021-05-08,0.112
52098,201,2021-05-09,0.111
52098,202,2021-05-10,0.11
52099,0,2020-10-20,0.459
52099,1,2020-10-21,0.443
52099,2,2020-10-22,0.427
52099,3,2020-10-23,0.41
52099,4,2020-10-24,0.394
52099,5,2020-10-25,0.377
52099,6,2020-10-26,0.36
52099,7,2020-10-27,0.343
52099,8,2020-10-28,0.325
52099,9,2020-10-29,0.308
52099,10,2020-10-30,0.292
52099,11,2020-10-31,0.277
52099,12,2020-11-01,0.263
52099,13,2020-11-02,0.251
52099,14,2020-11-03,0.242
52099,15,2020-11-04,0.234
52099,16,2020-11-05,0.229
52099,17,2020-11-06,0.225
52099,18,2020-11-07,0.222
52099,19,2020-11-08,0.222
52099,20,2020-11-09,0.224
52099,21,2020-11-10,0.227
52099,22,2020-11-11,0.231
52099,23,2020-11-12,0.235
52099,24,2020-11-13,0.239
52099,25,2020-11-14,0.243
52099,26,2020-11-15,0.246
52099,27,2020-11-16,0.25
52099,28,2020-11-17,0.253
52099,29,2020-11-18,0.256
52099,30,2020-11-19,0.259
52099,31,2020-11-20,0.261
52099,32,2020-11-21,0.263
52099,33,2020-11-22,0.265
52099,34,2020-11-23,0.267
52099,35,2020-11-24,0.268
52099,36,2020-11-25,0.27
52099,37,2020-11-26,0.272
52099,38,2020-11-27,0.277
52099,39,2020-11-28,0.285
52099,40,2020-11-29,0.297
52099,41,2020-11-30,0.315
52099,42,2020-12-01,0.337
52099,43,2020-12-02,0.364
52099,44,2020-12-03,0.395
52099,45,2020-12-04,0.429
52099,46,2020-12-05,0.466
52099,47,2020-12-06,0.503
52099,48,2020-12-07,0.54
52099,49,2020-12-08,0.576
52099,50,2020-12-09,0.609
52099,51,2020-12-10,0.638
52099,52,2020-12-11,0.663
52099,53,2020-12-12,0.684
52099,54,2020-12-13,0.7
52099,55,2020-12-14,0.712
52099,56,2020-12-15,0.721
52099,57,2020-12-16,0.728
52099,58,2020-12-17,0.732
52099,59,2020-12-18,0.734
52099,60,2020-12-19,0.733
52099,61,2020-12-20,0.73
52099,62,2020-12-21,0.725
52099,63,2020-12-22,0.718
52099,64,2020-12-23,0.709
52099,65,2020-12-24,0.698
52099,66,2020-12-25,0.685
52099,67,2020-12-26,0.672
52099,68,2020-12-27,0.657
52099,69,2020-12-28,0.643
52099,70,2020-12-29,0.629
52099,71,2020-12-30,0.617
52099,72,2020-12-31,0.607
52099,73,2021-01-01,0.597
52099,74,2021-01-02,0.588
52099,75,2021-01-03,0.581
52099,76,2021-01-04,0.575
52099,77,2021-01-05,0.571
52099,78,2021-01-06,0.567
52099,79,2021-01-07,0.565
52099,80,2021-01-08,0.563
52099,81,2021-01-09,0.562
52099,82,2021-01-10,0.561
52099,83,2021-01-11,0.56
52099,84,2021-01-12,0.56
52099,85,2021-01-13,0.559
52099,86,2021-01-14,0.559
52099,87,2021-01-15,0.559
52099,88,2021-01-16,0.56
52099,89,2021-01-17,0.563
52099,90,2021-01-18,0.568
52099,91,2021-01-19,0.575
52099,92,2021-01-20,0.585
52099,93,2021-01-21,0.596
52099,94,2021-01-22,0.61
52099,95,2021-01-23,0.625
52099,96,2021-01-24,0.641
52099,97,2021-01-25,0.657
52099,98,2021-01-26,0.673
52099,99,2021-01-27,0.689
52099,100,2021-01-28,0.702
52099,101,2021-01-29,0.714
52099,102,2021-01-30,0.724
52099,103,2021-01-31,0.731
52099,104,2021-02-01,0.736
52099,105,2021-02-02,0.739
52099,106,2021-02-03,0.741
52099,107,2021-02-04,0.743
52099,108,2021-02-05,0.744
52099,109,2021-02-06,0.744
52099,110,2021-02-07,0.745
52099,111,2021-02-08,0.746
52099,112,2021-02-09,0.747
52099,113,2021-02-10,0.747
52099,114,2021-02-11,0.749
52099,115,2021-02-12,0.75
52099,116,2021-02-13,0.751
52099,117,2021-02-14,0.753
52099,118,2021-02-15,0.755
52099,119,2021-02-16,0.757
52099,120,2021-02-17,0.76
52099,121,2021-02-18,0.762
52099,122,2021-02-19,0.764
52099,123,2021-02-20,0.767
52099,124,2021-02-21,0.77
52099,125,2021-02-22,0.773
52099,126,2021-02-23,0.775
52099,127,2021-02-24,0.778
52099,128,2021-02-25,0.779
52099,129,2021-02-26,0.78
52099,130,2021-02-27,0.78
52099,131,2021-02-28,0.779
52099,132,2021-03-01,0.776
52099,133,2021-03-02,0.77
52099,134,2021-03-03,0.763
52099,135,2021-03-04,0.753
52099,136,2021-03-05,0.742
52099,137,2021-03-06,0.731
52099,138,2021-03-07,0.722
52099,139,2021-03-08,0.713
52099,140,2021-03-09,0.706
52099,141,2021-03-10,0.7
52099,142,2021-03-11,0.696
52099,143,2021-03-12,0.695
52099,144,2021-03-13,0.696
52099,145,2021-03-14,0.699
52099,146,2021-03-15,0.705
52099,147,2021-03-16,0.71
52099,148,2021-03-17,0.712
52099,149,2021-03-18,0.71
52099,150,2021-03-19,0.703
52099,151,2021-03-20,0.689
52099,152,2021-03-21,0.669
52099,153,2021-03-22,0.643
52099,154,2021-03-23,0.612
52099,155,2021-03-24,0.577
52099,156,2021-03-25,0.54
52099,157,2021-03-26,0.502
52099,158,2021-03-27,0.465
52099,159,2021-03-28,0.43
52099,160,2021-03-29,0.399
52099,161,2021-03-30,0.372
52099,162,2021-03-31,0.35
52099,163,2021-04-01,0.334
52099,164,2021-04-02,0.322
52099,165,2021-04-03,0.315
52099,166,2021-04-04,0.31
52099,167,2021-04-05,0.306
52099,168,2021-04-06,0.3
52099,169,2021-04-07,0.293
52099,170,2021-04-08,0.284
52099,171,2021-04-09,0.274
52099,172,2021-04-10,0.263
52099,173,2021-04-11,0.252
52099,174,2021-04-12,0.24
52099,175,2021-04-13,0.228
52099,176,2021-04-14,0.216
52099,177,2021-04-15,0.204
52099,178,2021-04-16,0.193
52099,179,2021-04-17,0.183
52099,180,2021-04-18,0.176
52099,181,2021-04-19,0.17
52099,182,2021-04-20,0.166
52099,183,2021-04-21,0.162
52099,184,2021-04-22,0.158
52099,185,2021-04-23,0.155
52099,186,2021-04-24,0.153
52099,187,2021-04-25,0.15
52099,188,2021-04-26,0.148
52099,189,2021-04-27,0.147
52099,190,2021-04-28,0.145
52099,191,2021-04-29,0.144
52099,192,2021-04-30,0.142
52099,193,2021-05-01,0.141
52099,194,2021-05-02,0.141
52099,195,2021-05-03,0.14
52099,196,2021-05-04,0.139
52099,197,2021-05-05,0.139
52099,198,2021-05-06,0.139
52099,199,2021-05-07,0.14
52099,200,2021-05-08,0.141
52099,201,2021-05-09,0.142
52099,202,2021-05-10,0.143
52100,0,2020-10-20,0.305
52100,1,2020-10-21,0.305
52100,2,2020-10-22,0.305
52100,3,2020-10-23,0.305
52100,4,2020-10-24,0.305
52100,5,2020-10-25,0.305
52100,6,2020-10-26,0.305
52100,7,2020-10-27,0.305
52100,8,2020-10-28,0.305
52100,9,2020-10-29,0.304
52100,10,2020-10-30,0.303
52100,11,2020-10-31,0.302
52100,12,2020-11-01,0.3
52100,13,2020-11-02,0.298
52100,14,2020-11-03,0.295
52100,15,2020-11-04,0.293
52100,16,2020-11-05,0.29
52100,17,2020-11-06,0.287
52100,18,2020-11-07,0.286
52100,19,2020-11-08,0.285
52100,20,2020-11-09,0.285
52100,21,2020-11-10,0.288
52100,22,2020-11-11,0.292
52100,23,2020-11-12,0.297
52100,24,2020-11-13,0.305
52100,25,2020-11-14,0.314
52100,26,2020-11-15,0.325
52100,27,2020-11-16,0.338
52100,28,2020-11-17,0.352
52100,29,2020-11-18,0.367
52100,30,2020-11-19,0.383
52100,31,2020-11-20,0.4
52100,32,2020-11-21,0.417
52100,33,2020-11-22,0.435
52100,34,2020-11-23,0.452
52100,35,2020-11-24,0.47
52100,36,2020-11-25,0.486
52100,37,2020-11-26,0.502
52100,38,2020-11-27,0.518
52100,39,2020-11-28,0.532
52100,40,2020-11-29,0.544
52100,41,2020-11-30,0.556
52100,42,2020-12-01,0.565
52100,43,2020-12-02,0.574
52100,44,2020-12-03,0.581
52100,45,2020-12-04,0.587
52100,46,2020-12-05,0.592
52100,47,2020-12-06,0.597
52100,48,2020-12-07,0.603
52100,49,2020-12-08,0.608
52100,50,2020-12-09,0.614
52100,51,2020-12-10,0.62
52100,52,2020-12-11,0.627
52100,53,2020-12-12,0.634
52100,54,2020-12-13,0.641
52100,55,2020-12-14,0.648
52100,56,2020-12-15,0.655
52100,57,2020-12-16,0.662
52100,58,2020-12-17,0.667
52100,59,2020-12-18,0.672
52100,60,2020-12-19,0.676
52100,61,2020-12-20,0.678
52100,62,2020-12-21,0.68
52100,63,2020-12-22,0.68
52100,64,2020-12-23,0.679
52100,65,2020-12-24,0.677
52100,66,2020-12-25,0.675
52100,67,2020-12-26,0.671
52100,68,2020-12-27,0.668
52100,69,2020-12-28,0.664
52100,70,2020-12-29,0.66
52100,71,2020-12-30,0.655
52100,72,2020-12-31,0.651
52100,73,2021-01-01,0.646
52100,74,2021-01-02,0.641
52100,75,2021-01-03,0.636
52100,76,2021-01-04,0.63
52100,77,2021-01-05,0.625
52100,78,2021-01-06,0.619
52100,79,2021-01-07,0.612
52100,80,2021-01-08,0.606
52100,81,2021-01-09,0.599
52100,82,2021-01-10,0.592
52100,83,2021-01-11,0.584
52100,84,2021-01-12,0.576
52100,85,2021-01-13,0.568
52100,86,2021-01-14,0.56
52100,87,2021-01-15,0.552
52100,88,2021-01-16,0.544
52100,89,2021-01-17,0.536
52100,90,2021-01-18,0.528
52100,91,2021-01-19,0.521
52100,92,2021-01-20,0.514
52100,93,2021-01-21,0.507
52100,94,2021-01-22,0.501
52100,95,2021-01-23,0.495
52100,96,2021-01-24,0.491
52100,97,2021-01-25,0.487
52100,98,2021-01-26,0.484
52100,99,2021-01-27,0.482
52100,100,2021-01-28,0.481
52100,101,2021-01-29,0.482
52100,102,2021-01-30,0.484
52100,103,2021-01-31,0.486
52100,104,2021-02-01,0.49
52100,105,2021-02-02,0.494
52100,106,2021-02-03,0.498
52100,107,2021-02-04,0.503
52100,108,2021-02-05,0.507
52100,109,2021-02-06,0.511
52100,110,2021-02-07,0.515
52100,111,2021-02-08,0.518
52100,112,2021-02-09,0.52
52100,113,2021-02-10,0.522
52100,114,2021-02-11,0.523
52100,115,2021-02-12,0.523
52100,116,2021-02-13,0.523
52100,117,2021-02-14,0.523
52100,118,2021-02-15,0.523
52100,119,2021-02-16,0.523
52100,120,2021-02-17,0.523
52100,121,2021-02-18,0.523
52100,122,2021-02-19,0.523
52100,123,2021-02-20,0.523
52100,124,2021-02-21,0.523
52100,125,2021-02-22,0.523
52100,126,2021-02-23,0.523
52100,127,2021-02-24,0.524
52100,128,2021-02-25,0.525
52100,129,2021-02-26,0.528
52100,130,2021-02-27,0.531
52100,131,2021-02-28,0.536
52100,132,2021-03-01,0.541
52100,133,2021-03-02,0.547
52100,134,2021-03-03,0.553
52100,135,2021-03-04,0.56
52100,136,2021-03-05,0.567
52100,137,2021-03-06,0.573
52100,138,2021-03-07,0.58
52100,139,2021-03-08,0.586
52100,140,2021-03-09,0.59
52100,141,2021-03-10,0.594
52100,142,2021-03-11,0.596
52100,143,2021-03-12,0.598
52100,144,2021-03-13,0.6
52100,145,2021-03-14,0.601
52100,146,2021-03-15,0.602
52100,147,2021-03-16,0.602
52100,148,2021-03-17,0.603
52100,149,2021-03-18,0.603
52100,150,2021-03-19,0.603
52100,151,2021-03-20,0.604
52100,152,2021-03-21,0.604
52100,153,2021-03-22,0.604
52100,154,2021-03-23,0.604
52100,155,2021-03-24,0.604
52100,156,2021-03-25,0.605
52100,157,2021-03-26,0.605
52100,158,2021-03-27,0.605
52100,159,2021-03-28,0.605
52100,160,2021-03-29,0.605
52100,161,2021-03-30,0.606
52100,162,2021-03-31,0.606
52100,163,2021-04-01,0.606
52100,164,2021-04-02,0.607
52100,165,2021-04-03,0.607
52100,166,2021-04-04,0.607
52100,167,2021-04-05,0.608
52100,168,2021-04-06,0.608
52100,169,2021-04-07,0.607
52100,170,2021-04-08,0.606
52100,171,2021-04-09,0.605
52100,172,2021-04-10,0.603
52100,173,2021-04-11,0.6
52100,174,2021-04-12,0.596
52100,175,2021-04-13,0.591
52100,176,2021-04-14,0.585
52100,177,2021-04-15,0.579
52100,178,2021-04-16,0.573
52100,179,2021-04-17,0.567
52100,180,2021-04-18,0.562
52100,181,2021-04-19,0.556
52100,182,2021-04-20,0.551
52100,183,2021-04-21,0.546
52100,184,2021-04-22,0.542
52100,185,2021-04-23,0.539
52100,186,2021-04-24,0.537
52100,187,2021-04-25,0.536
52100,188,2021-04-26,0.534
52100,189,2021-04-27,0.533
52100,190,2021-04-28,0.533
52100,191,2021-04-29,0.533
52100,192,2021-04-30,0.533
52100,193,2021-05-01,0.534
52100,194,2021-05-02,0.535
52100,195,2021-05-03,0.536
